,index,total_max,r,g,b,r_d,g_d,b_d,peri,x,y,w,h,asp_ratio,rect,circ,lbp_energy,lbp_entropy,contrast,dissimilarity,homogeneity,energy,correlation,gabor_energy,gabor_entropy
0,3,13,251.24474474474474,251.4169169169169,251.16316316316318,2.86581101656976,2.831584711090273,2.908412499572933,2607.8317234516144,91,102,501,925,0.5416216216216216,1.7777406955601076,26.088438395595468,0.15555063582757167,2.744065773729454,97.49112646599689,4.125890605611816,0.3970560525508243,0.1134362948694838,0.994372758599721,0.5553116065634833,1.1778578792422092
0,3,12,251.1786625829505,251.31801939765185,251.07759060745278,3.1559328651113616,3.8744245840788527,2.824833922728745,2473.429705619812,83,74,480,869,0.5523590333716916,1.6715623609936723,24.516626694194134,0.15429315456913806,2.7504716586526543,111.66538904643743,4.70847660404112,0.3594964401060952,0.10038215012836905,0.9937933707657838,0.521918207411701,1.275699961960914
0,3,12,248.4808394160584,248.7183698296837,248.41879562043795,3.065921750636414,3.0372389929356847,3.0436962913449093,3420.1130290031433,229,130,645,1140,0.5657894736842105,1.8181436044146793,28.92307972003866,0.15947111343107612,2.7241400427482985,67.50959813150995,3.50198234302927,0.40475135144307195,0.10253831532992867,0.9956811821221477,0.4899271605403882,1.263045934575195
0,3,16,250.2229353872486,250.40650406504065,250.2109542148053,2.8157551319858882,2.812635858038429,2.7888922940274132,3330.6155610084534,100,62,602,1162,0.5180722891566265,1.870040019354718,29.654956746567223,0.1548460772479281,2.7477444672547975,97.12751957833923,4.411689846116076,0.37032491193331496,0.09776054949546602,0.9944691351839251,0.5167281959374994,1.2791216028665122
0,3,12,249.21386430678467,249.42920353982302,249.24778761061947,2.849379258121307,2.8983351703949185,2.9936933911278376,2888.324147582054,102,133,508,1046,0.48565965583174,1.836194280639493,28.828038659523713,0.15445473748515362,2.7497023054114784,97.72155845254471,4.0687140751822115,0.37702857812997354,0.1015480367781947,0.9941998390886051,0.5124629687391036,1.262829203850858
0,3,16,250.28957169459963,250.4050279329609,250.3114525139665,2.903786650483563,2.922145083555932,2.9295449869583607,2901.0104398727417,65,66,563,993,0.5669687814702921,1.7412018631073902,26.21139065690151,0.15405281196089024,2.75110143795067,99.0975936346874,4.397479903271316,0.36649508102359196,0.09345578207461791,0.9946487818183287,0.5417647209589267,1.2004743168697432
0,3,13,250.52033898305083,250.7135593220339,250.4683615819209,2.98657710815301,3.017254951809842,3.11681499830601,2279.4641951322556,64,73,440,820,0.5365853658536586,1.7497575169738118,25.19862762798226,0.15384384918012664,2.7529151191151495,101.84409915481345,4.226827801827802,0.3658187056132284,0.10456429518344956,0.9941800588020953,0.5101980911315881,1.2787310203931086
0,3,17,247.36942458290773,247.70548178413347,247.42458290772896,2.9575463014368926,2.881275876877703,2.8666626153494965,3796.2866941690445,95,167,733,1224,0.5988562091503268,1.827248898691872,29.351501433431565,0.1580688890607868,2.730435758641792,73.1366284353208,3.796104165271653,0.3775524193899593,0.09156891082947845,0.9957026962001695,0.48728572703023676,1.271809966785059
0,3,20,251.38930976430976,251.4705387205387,251.53156565656565,2.9615158204120946,3.015109098318558,2.995481486043822,3360.98308968544,54,93,649,1063,0.6105362182502352,1.8678003454642922,30.58335633491487,0.15501388034320282,2.7459382928277014,89.31816416867284,4.12511454531335,0.37364511859691296,0.09578561446051599,0.9947902821969591,0.553746876312948,1.1900388060003286
0,3,15,249.0280269058296,249.14910313901345,248.910687593423,3.1944281872069475,3.1343549272522004,3.2820601244111396,3986.9973719120026,71,54,741,1177,0.6295666949872557,1.8471523605195663,33.6666533456311,0.15453018760677745,2.748393159729928,92.50418361746092,4.365264593826682,0.3526436851138132,0.07574287301021222,0.9949342340176712,0.5263217567428506,1.2656260206685674
0,3,17,250.3590671491757,250.5524728588661,250.4141535987133,3.1406099814852237,3.2522240258879638,3.0240572602646902,3514.7576969861984,63,52,669,1081,0.6188714153561518,1.906791995148575,32.571839767246885,0.15422248560348234,2.750709357799199,108.43016601985565,4.3906256125104415,0.3694632958304699,0.09853679698916566,0.9939763784793256,0.523148674931891,1.2571103754455164
0,3,13,250.67656373713382,250.8420427553444,250.7375296912114,2.9945022581466287,2.848092182726425,2.871694263583241,3592.203433394432,74,82,682,1138,0.5992970123022847,1.8557157544891567,30.85365829063134,0.15500680946960038,2.7464887292483873,96.30257358311424,4.321088044113351,0.36604874801588816,0.09860217800104723,0.9944549329824602,0.5349661878959845,1.2471425161187504
0,3,14,249.0042071197411,249.21747572815534,249.0433656957929,3.1724412673273976,3.073630213532579,3.0546367215383885,4092.168946623802,56,98,775,1260,0.6150793650793651,1.8937924721506811,32.47635268507804,0.15725285330195138,2.7345315681518256,83.77109535432893,3.7243170796510716,0.38387310491260723,0.10376371941755921,0.9953074815575287,0.5129113884969836,1.1907385668722967
0,3,17,251.95814648729447,252.06502242152467,251.93011958146488,2.733102209132853,2.533828385072285,2.632152321806634,4298.352709054947,93,140,689,1319,0.5223654283548143,1.7807577112882698,36.20302957431279,0.15537653056322637,2.7473139669776083,87.7859443552702,3.733496522204387,0.44660996097051286,0.12998061013758666,0.9949774290249124,0.6963762948470464,0.9009598373779049
0,3,11,247.84332969829154,248.02471828426027,247.75936023264268,3.096853805013552,3.096668579465197,3.1791702376912028,4077.0045092105865,89,119,716,1157,0.6188418323249784,1.8254217811266373,36.626821386307675,0.1555160783229969,2.7434568457728874,98.79162035090997,4.271627512337895,0.36587272011782535,0.09026413211525496,0.9944785336352956,0.5169444183537578,1.2630484650432696
0,3,18,250.35724962630792,250.5482062780269,250.46748878923768,2.987546983654018,2.8770769056417365,2.913178879267414,3517.551632642746,79,99,674,1048,0.6431297709923665,1.9746884985588602,34.590622634721115,0.1565843550291911,2.7382565148987896,84.64868231339526,3.797971214796994,0.3987624257205664,0.1075286370791149,0.9945196485373374,0.5258999700170914,1.2315617638724468
0,3,14,248.67330016583747,248.92330016583747,248.6608623548922,3.163232002914424,3.0165938620361654,3.0101118560108815,3525.6765211820602,74,49,634,1245,0.5092369477911647,1.8609009926549895,29.30553034608999,0.1537836516633294,2.7520625548431874,91.99880771235752,4.1018217168942055,0.36300161074401066,0.08253624205855148,0.9948816140244258,0.5075789349488726,1.2526953601530806
0,3,17,249.11186954872963,248.96738718240425,248.74364808494502,3.0248621215564997,3.0523926656135973,3.180256815295509,4295.708048701286,95,40,674,1374,0.49053857350800584,1.7511922636179007,34.89447878825363,0.1550526356251864,2.7457191993645296,88.7867926329422,4.138948248245464,0.35446380600811656,0.07706540593339374,0.9950843510074526,0.5070984966349381,1.2669998599623824
0,3,19,250.27221552070768,250.46361077603538,250.23964616003218,2.8287618997001807,2.868268278467383,2.9370264216201845,4230.6542246341705,79,104,668,1348,0.49554896142433236,1.7124817429406036,34.03883270526821,0.15449441996701407,2.7491485616520173,92.55404188396228,4.294454788911061,0.3750597349197244,0.0916191377866204,0.99470534317163,0.5457724541182098,1.2125797256047028
0,3,12,250.71761750986724,250.78471474703983,250.51058485827053,3.1490178203627477,3.0076346370322,3.1748720621368127,4695.396429777145,168,133,693,1422,0.4873417721518987,1.924513157419351,43.055891340122315,0.15951398764986763,2.7279163641214215,82.26759113274755,3.512506415634787,0.435173520281738,0.11388940413228904,0.9952966584614987,0.6140374005363936,1.0407550943470545
0,3,12,253.5768249106687,253.60847371107707,253.52475752935172,1.7864826020034537,1.629973730657036,1.8499823074670234,3119.6794880628586,79,82,495,1191,0.4156171284634761,1.8176702914525145,30.006690823053944,0.15057091624910376,2.7695498329581008,104.27944731947471,4.245333792138686,0.42056153300730975,0.1451924516066011,0.9938767992477591,0.6904748424403717,0.9608289308461452
0,3,17,247.15597345132744,247.25479351032448,247.26474926253687,2.889242535678449,2.916041084472159,2.912559900348648,4512.5019899606705,83,96,698,1407,0.496090973702914,1.9417640429444214,40.26073948513951,0.15488336063805355,2.7465702303848065,90.47853623448535,3.995613993654461,0.3684530045546316,0.0868051705795456,0.995175922140888,0.5014316256452839,1.2520112860040702
0,3,12,252.50067204301075,252.62432795698925,252.54569892473117,2.369014717378069,2.312454493588432,2.3410336370925653,4620.852272152901,93,118,818,1310,0.6244274809160305,1.9882089365314235,39.617000507564235,0.15996516610474387,2.7285587265153826,83.59450034450035,3.7768008268008266,0.45468770647227646,0.14633622701606996,0.9953131644355829,0.7217605053438066,0.8605074331812141
0,3,20,249.72087020648968,249.95317109144543,249.773598820059,2.884943286758755,2.867466577912894,2.8614123363854196,4037.1567565202713,78,90,700,1251,0.5595523581135092,1.8734175590376834,34.86827497054085,0.15471554233238924,2.7480200382638498,89.53950453827625,3.995469699628324,0.39103090418795394,0.10139044693592075,0.9946060741205259,0.5294688893908238,1.2461044474213518
0,3,19,247.86850828729283,248.2460405156538,248.15985267034992,2.9469250733693366,2.9604915310084032,2.8648259931324787,3716.054157137871,66,89,709,1225,0.5787755102040816,1.8106662580536887,28.78857405282918,0.15311043135857108,2.7562783555641595,76.11270337893569,4.097609601528577,0.3577588018307471,0.08650308640094932,0.9948153666073639,0.4655096434566462,1.4454947393662483
0,3,12,245.68714899240172,245.90815989428478,245.61645193260654,3.0734177977133372,3.1026097293530652,3.16716828884363,3881.132365465164,99,57,772,1247,0.6190858059342422,2.0861722426345106,32.642492869387716,0.15547857546984273,2.744280232810749,82.7139496831786,3.983306180579361,0.3775472285027828,0.08951445237485182,0.9944328118630466,0.4746385078367802,1.3749501018498187
0,3,14,245.64429275692075,245.7872582480091,245.67652635570724,2.929997754842052,2.9741428899592224,2.9851787201835314,3562.012529015541,112,78,680,1133,0.6001765225066196,1.9444065880262673,32.021313811696345,0.15522966486808343,2.745206670425953,78.7806742935253,3.8914228750807105,0.36302129850573883,0.08364957828383777,0.9949991996158964,0.47148081917381096,1.37213246876401
0,3,11,248.67862481315396,249.09267563527652,248.87518684603887,2.927475211397262,2.8864287653359004,2.8355732204013826,3854.622699379921,119,52,618,1293,0.4779582366589327,1.716524692359165,31.91734840736716,0.15239844050453738,2.7599357711157997,86.27207528163954,4.141184182263929,0.38006027090693223,0.09754011039477674,0.994305835218637,0.5102936984273965,1.3168931483602777
0,3,15,249.35989717223651,249.49700085689804,249.39460154241644,2.866471843431664,2.855074032628608,2.8679576002223004,3406.55668759346,88,60,595,1121,0.5307760927743087,1.924011088386905,33.47466449491511,0.15191945095964332,2.762063022004665,116.33031993231597,4.79208316360104,0.3708812011780983,0.09788931732024574,0.9929620459375315,0.507281781865434,1.3300365754834056
0,3,17,249.30818472793783,249.52537722908093,249.40603566529492,2.8452130113104332,2.845298030021828,2.897221311128968,3159.3434780836105,103,66,514,1125,0.4568888888888889,1.9962956761599315,34.45901927770672,0.15224144343354024,2.760481391628969,91.19959507991788,3.69096570408432,0.3870434573930738,0.10628375376181978,0.9946183406621761,0.5093639046697139,1.256174453550967
0,3,12,248.63655913978494,248.9774193548387,248.79641577060931,3.0129630902850515,2.9906411618428153,2.9944012366753556,4092.6369824409485,83,77,731,1352,0.540680473372781,1.9165385984015142,32.48104179865701,0.15265060775596406,2.758370366108488,85.84549391641204,3.8245546431689217,0.37843280080471836,0.08676673645882436,0.9953142256229036,0.5272587295542556,1.2150174230024637
0,3,13,248.35546702080566,248.55909694555112,248.3891102257636,2.9256358001317277,2.9673492923530604,2.9367669834336843,3117.502862215042,67,80,581,1098,0.529143897996357,1.7603485718543128,26.81846530125852,0.15095778675996188,2.7671870735074657,88.0488218045837,3.909815498301544,0.3793139619353879,0.09239848485831936,0.995094044086319,0.5366484661461698,1.2199857374729324
0,3,11,247.15147129763628,247.2392667631452,247.00675349734684,2.929007083500556,2.971915795436744,2.969852172288556,2777.412462115288,46,70,559,997,0.5606820461384152,1.8430084805314841,25.509451881253725,0.15280909873280146,2.757454900791755,123.69881391520097,4.712373522268489,0.36070604861990496,0.09169893342282517,0.9932868058024854,0.4920963784357268,1.3309967601254387
0,3,12,246.09494195688225,246.33250414593698,246.15298507462686,3.00326372301826,2.943168980254852,2.9561856128948816,3300.9759501218796,67,50,632,1101,0.5740236148955495,1.8698852940741766,29.281632737565808,0.15275552095487338,2.757956136493577,81.51582508452795,3.95311950185885,0.36117971184482883,0.08466222688906794,0.9949146504975525,0.47146588494273567,1.369225432947729
0,3,14,248.00384911470363,248.1824480369515,247.9919168591224,2.9659318818821445,3.0877292985502893,3.13285688239816,4071.7425351142883,68,85,699,1360,0.5139705882352941,1.9470991368892785,33.957256709403545,0.15243451066330296,2.759585208172554,83.10845361978292,3.728765245608146,0.3792758972496325,0.08295295588356279,0.9953634632638563,0.5122436992409711,1.2486222278019778
0,3,14,245.829814459373,245.9872040946897,245.60204734484964,2.9887537813996308,3.090420681463243,3.108454762404397,4469.354797124863,106,61,811,1400,0.5792857142857143,1.9159603173129982,33.70755753463633,0.1525406959952666,2.759188231982234,74.33471497899464,3.6266556811048334,0.3769896540017513,0.08146644423758137,0.9958745286393249,0.5126646816170468,1.2336513248342822
0,3,12,246.23606784354448,246.43163724472134,246.2177223952925,2.8990755219913296,2.930293688230643,2.959870791652035,3374.6988178491592,167,76,616,1127,0.546583850931677,1.7360140035008753,28.478599927963273,0.1549620937454919,2.7466516388176587,82.7003727987378,3.6484157972122206,0.377242505899271,0.09363383513741441,0.9951535297065107,0.4528253582906211,1.3563105300626148
0,3,10,248.4880034275921,248.64053127677806,248.4528706083976,2.883867911074111,2.859866619004994,2.9167480047606014,3631.5760157108307,46,56,624,1182,0.5279187817258884,2.064871583827457,36.921663497237255,0.15475951617202108,2.747757966631335,95.85648980988185,4.101610007918387,0.36468686605396317,0.0867198851534184,0.99436880722188,0.48506842943122874,1.3337142066195469
0,3,12,245.67834394904457,245.91542816702054,245.6624203821656,3.0291468420709764,3.0405834433275962,3.1650710609962127,5132.925427079201,98,116,767,1411,0.5435861091424522,1.9678735890826935,47.90763464109391,0.1549614055421879,2.746299171160515,83.8282854329178,4.0222937776971515,0.3633784180593221,0.07840877364787771,0.9951290811411169,0.4743348084422279,1.3567196566153048
0,3,12,250.03083109919572,250.18319928507597,249.8574620196604,3.0024470697553562,2.983038759086475,3.187857490809791,3014.306906104088,69,66,621,1030,0.6029126213592233,1.894672298678294,26.91412206433408,0.1515725250159945,2.763597998535988,99.21270503007108,4.381579187169674,0.3554986521085771,0.08880066380155013,0.9948431238666784,0.5390675434964741,1.2222594266745186
0,3,12,248.3133235724744,248.44167886774036,248.18155197657393,3.0189612487105446,3.420952908431465,3.3498222722400017,3531.4094984531403,75,0,551,1260,0.4373015873015873,1.7752287244107374,31.888077297766348,0.1514069994915883,2.764852825140397,92.88805806734163,4.127171514199105,0.3507202345144681,0.075648337351629,0.9947835765297536,0.5063164043047413,1.292892068634036
0,3,14,249.24533657745337,249.3491484184915,249.22952149229522,2.865501614286121,2.985120114366148,2.8183798066502725,3422.8064657449722,103,65,621,1064,0.5836466165413534,1.9911103611001455,35.304233884728774,0.15492597040764683,2.7461797773168546,93.6606144166537,4.174658225881622,0.3698587700553453,0.09074832713758856,0.9944214027781945,0.49091186369004725,1.3112804036584809
0,3,19,247.98237022526934,248.17727717923606,247.94351942539993,2.765574010159397,2.8358473506931188,2.830574920092156,3510.0196652412415,188,51,622,1083,0.5743305632502308,1.8163668941082256,33.22032184363895,0.1562166970456292,2.7397172566579133,85.29039700094265,3.987363350248322,0.37314269015441953,0.09355902354444018,0.9946118040630443,0.46937052203177837,1.3548806733397427
0,3,8,249.43480138169258,249.63903281519862,249.46329879101899,2.9730478282186223,3.0320845780399592,2.9842621452352103,3341.644998908043,67,26,612,1082,0.5656192236598891,2.0245755534697145,34.140975558138805,0.15401590837864287,2.75149729468186,98.99733441833357,4.118323674631888,0.36191067683166206,0.08899466186017398,0.9942767793151385,0.5074326358981005,1.2847977633782004
0,3,13,248.58876588765887,248.80852808528084,248.58876588765887,3.0317800238280954,3.062930408598211,3.0599136959561823,3051.0764511823654,111,82,532,961,0.5535900104058272,2.001299616378298,36.44041145760423,0.1565490957399501,2.738187163014318,94.57253246054668,3.8337250391016147,0.3892242177634763,0.10452440868197325,0.9935984190382521,0.4735377956806139,1.3263527005175946
0,3,16,248.26101839965767,248.34916559691914,248.2439024390244,2.906677038503851,2.992722657685709,2.953858221931839,3269.970896244049,87,90,603,1012,0.5958498023715415,1.9803309118817713,34.69985952319453,0.15392306069638528,2.752238054758812,100.85441553730145,4.2336382403496495,0.36433947227062524,0.09592766029666779,0.9940622787817667,0.4769080466497007,1.358407350986051
0,3,12,247.73196212863206,247.9794319294809,247.74306235716617,2.841494511169289,2.8463598424041474,2.8546683861476745,4496.318217515945,79,54,800,1322,0.6051437216338881,1.8989120218044513,36.29923577259697,0.15531603435146918,2.7452955789362266,78.73108588244855,3.8349371824093765,0.3942332980026903,0.09011709999990059,0.9951407514590467,0.5154763865144356,1.278789080309798
0,3,16,246.10321715817693,246.4016979445934,246.33422698838248,2.932450475166367,2.8535816626733106,2.859379171439739,3759.4338788986206,38,91,663,1164,0.5695876288659794,1.7348412810811904,31.771530831800725,0.15234162909785381,2.760087459590194,112.78486539660274,4.895717430263363,0.32849875471922746,0.07060498726201489,0.9935647540579974,0.4782426345171895,1.4068405126276167
0,3,14,250.05323741007194,250.29496402877697,249.92422062350118,2.8899138791680556,2.893107423213876,2.986944161471274,3312.8409547805786,64,48,570,1101,0.5177111716621253,1.8225671080030088,31.87296945593799,0.15227860822371425,2.7601967405833756,120.98037518037513,5.01204143643168,0.3410455846999803,0.08186379613883843,0.9931873897315734,0.4916549170766999,1.3835809587453975
0,3,13,250.3566402814424,250.5255057167986,250.38170624450308,2.8537932241038715,2.853427683744821,2.854171828197709,3183.821624517441,53,70,568,1090,0.5211009174311927,1.9213068560912863,31.457148690086786,0.15267481849275216,2.757903469796853,97.27148864858029,4.304113703914501,0.3761738930936738,0.09683662611341409,0.9941232740058883,0.5264293071702114,1.2883479339479953
0,3,15,247.5220646178093,247.73246650906225,247.3806146572104,2.957358120578255,2.8882076456028405,2.941799934774468,4119.9506866931915,73,79,693,1203,0.5760598503740648,1.978709996689013,40.287221988713455,0.15435658679918773,2.749647517446914,101.13123229438068,4.398270660597284,0.3612209507870411,0.08806616473247035,0.9941770585073096,0.4937935791054273,1.3253939493990652
0,4,27,246.91296030607364,247.28216164514586,247.08703969392636,3.402263767693086,3.172056725321606,3.0733235176505818,2636.2307839393616,82,0,513,1042,0.4923224568138196,2.294351316724146,29.82920569992957,0.1547127319165616,2.747581975804466,152.55046947516615,5.753213548564133,0.35464722927797,0.09147603390717642,0.9912379935553224,0.434814748026897,1.468727559210493
0,4,19,248.6156462585034,248.8108843537415,248.54965986394558,3.0561458249629356,3.031290990363445,3.0798748571992576,380.99494767189026,319,571,38,175,0.21714285714285714,5.057034220532319,110.38566551445352,0.15171108477335124,2.7629293122106793,173.06083626073382,6.090305425448868,0.3471066542058818,0.10669136998957747,0.9887937212490852,0.41799721348625524,1.556717182709248
0,4,23,250.14886731391584,250.35016181229773,250.27119741100324,2.9255885384500435,2.9416727359010624,2.99053179940116,413.9655100107193,300,590,44,189,0.2328042328042328,5.2105263157894735,107.37308488623742,0.15307762380203924,2.756399890793607,155.17047403351023,5.5698430404849635,0.3747004182025453,0.11976085151980743,0.9903771253416994,0.4892728924303937,1.3802589936533889
0,4,23,250.056462585034,250.26190476190476,249.98095238095237,3.0127070573200396,3.1807420803023145,3.4565787287340215,1829.78295648098,31,74,376,689,0.5457184325108854,2.0488923687727874,26.479588644729763,0.1512888385908308,2.764913608242171,175.4318264105401,6.325153374233129,0.3443654356907134,0.11282619831050539,0.9894621957708336,0.4597532664926317,1.478895568313015
0,4,22,250.30679012345678,250.41296296296295,250.38641975308641,2.8835982867605927,2.9759040308950477,3.0347881365399942,2081.062178373337,68,79,384,851,0.4512338425381904,2.243055317221166,29.726878789843827,0.15396319621637503,2.7518888390798852,130.49746990490272,5.093308193080002,0.37891777684352856,0.1278157167062374,0.9905038264400968,0.4534701862675032,1.4764295065602322
0,4,27,249.28075548749362,249.2414497192445,249.2113323124043,3.1379369872458773,4.047370996972595,3.3472279391007103,2250.826670885086,83,54,490,827,0.592503022974607,2.2010330836623955,27.517507033157745,0.15647189557189406,2.7390534039967136,117.73426255930623,4.613328490461813,0.37913078293114527,0.10411955414432328,0.9924959055593819,0.48355467001441177,1.3228740540973312
0,4,26,250.36428966279712,250.53565505804312,250.39137645107795,2.961978809848687,2.9624469448271213,3.054408541472187,2127.1870638132095,72,62,418,839,0.49821215733015495,2.3241536305166854,29.9873408537373,0.1573513672977555,2.735006190396155,134.0560929524239,4.825790515309313,0.3928613237380954,0.11879307854810953,0.9908526729359473,0.47551943048468,1.3455093499903548
0,4,31,249.61824953445065,249.80167597765364,249.5740223463687,3.0079785755415407,3.06049450478476,3.4503144303134903,2511.2185912132263,101,52,530,969,0.5469556243550051,2.1733629000177737,26.68711569455587,0.1522876584980153,2.7602354212293934,115.63811013256075,4.7524347646434215,0.38084112765385486,0.10447687056317187,0.9929517202105642,0.5041759752532338,1.302095734398237
0,4,30,248.7406156156156,248.92755255255256,248.75863363363362,2.943395249876134,2.9436026247446168,2.930872830823673,3004.2034310102463,203,85,571,1182,0.48307952622673433,2.160379502511131,28.88917494340347,0.15643751062528233,2.7387670815050185,93.8413637152915,4.2497300667729565,0.3920447741556995,0.10684663290094884,0.9933054474211727,0.4663885688156856,1.3778566521231181
0,4,20,250.90179211469535,251.08172043010754,251.09390681003583,3.007939973057123,3.13274804313545,3.0223419208713187,382.4680360555649,238,584,20,181,0.11049723756906077,2.4534056252117926,99.14049380155939,0.15173963245471978,2.7632012390372465,171.65647584148323,5.874492197927537,0.37220341420255454,0.1264899156608316,0.9887351169286737,0.47135412182584796,1.436394721685849
0,4,26,250.2791932059448,250.59819532908705,250.49575371549895,2.965758619619554,2.906434937646504,2.9678895499929805,2200.8195353746414,74,38,451,834,0.5407673860911271,2.3131263125851356,29.786921515705835,0.15313538979942404,2.755792564717774,127.8608400296899,4.905410333365605,0.382006683047225,0.11209372592396577,0.9913938639227244,0.49332137183714697,1.3593075342192886
0,4,31,249.34732272069465,249.48818137964304,249.28316449589965,3.3073707421164533,3.399580040165857,3.4681920677031375,2834.0541595220566,34,35,582,1095,0.5315068493150685,2.1312157952556046,26.860037418437063,0.15155321584615422,2.763793343369737,135.40730690935777,5.549102645903303,0.35366037019985097,0.09192270049917946,0.9925585580297357,0.5084861035308146,1.3360135987322272
0,4,23,248.4599083619702,248.76861397479954,248.63230240549828,3.0326302558682476,2.959106553597477,2.9333897745594952,2383.003298521042,40,56,457,917,0.4983642311886587,2.087184110129394,28.282937318893957,0.15301376342194334,2.756604909660723,142.0553015999205,5.441250124217431,0.3510966153839404,0.10594532322143384,0.9921246244882418,0.4865782757782377,1.3580421841295895
0,4,18,251.00663050030138,251.20132610006027,251.07112718505124,3.7675790152596194,3.1840051094207245,2.937936172295065,335.4385987520218,355,653,29,155,0.1870967741935484,6.857360793287567,171.65378113305854,0.15353250141261682,2.7537687796795867,139.10436158395393,5.171539598848488,0.3739720919774077,0.11558397705952114,0.9904839043561591,0.48534972148003735,1.3979794562545016
0,4,33,250.01234567901236,250.2267946959305,250.18289894833106,2.9487829413570834,2.910453686864461,2.92528828969192,2652.9414660930634,79,58,562,1021,0.5504407443682664,2.206587050863231,27.065393361864835,0.1537821478353828,2.7524121700739785,113.51117704533829,4.737492487266127,0.3813863751222251,0.10769756744556516,0.9931638235981374,0.5217811749650559,1.2654327771216218
0,4,24,249.37037037037038,249.54104104104104,249.32882882882882,3.034001999190847,2.9891474235368447,3.0040812628761713,401.982754945755,335,737,25,190,0.13157894736842105,2.5394279604383856,86.38873845163268,0.15538194035371566,2.744178107871586,131.81306402653414,5.32879816933102,0.3622865567916635,0.11566077169278016,0.9911980019881463,0.44675347841416685,1.476883079450706
0,4,22,250.48361934477379,250.53978159126365,250.4352574102964,2.9001617407296947,2.974821250219643,3.114614999932817,2588.785043478012,85,28,463,1024,0.4521484375,2.174481561404273,30.737374137283105,0.1526693951956272,2.757991522690921,126.43784090231777,4.958772217994514,0.37329187736190195,0.1084093554782411,0.99273881533644,0.5247653995108451,1.2806651782355516
0,4,22,250.12244897959184,250.2265306122449,249.943537414966,2.9616550787051565,2.9687219021080584,3.011803718099044,285.01219260692596,171,704,16,135,0.11851851851851852,1.6921269095182139,63.636466850456294,0.15290152381406627,2.7567625848812276,133.67127750159116,5.210390397880722,0.36598409877273314,0.1136409614962451,0.9913099945420093,0.4692942837074068,1.4239717309129085
0,4,28,248.2414307004471,248.3343268753105,248.30948832588177,3.234091307767301,3.064304854107231,2.8837545189684524,2699.0764548778534,59,104,521,1070,0.4869158878504673,2.0440886907228215,26.71213542413365,0.15255411411529285,2.7587350132680246,130.69330392407062,5.4450727332385425,0.34168294983964753,0.09375990169993378,0.9921670280297513,0.4409464647623388,1.4807845526959582
0,4,26,249.87873660462492,250.0078962210942,249.98420755781163,3.082154699499911,2.904174548795736,2.920024203480295,2281.110949754715,60,62,444,921,0.4820846905537459,2.251833740831296,28.654084699502512,0.15221699466324154,2.7606022662975533,131.01069948098814,5.3132194054661515,0.3602409134729675,0.11092482169698388,0.9911942548209307,0.4539087720754194,1.4720456398033956
0,4,28,250.57758112094396,250.6914454277286,250.5032448377581,3.2699172391352698,2.909208851359279,2.916106442958168,2294.8611644506454,47,75,452,866,0.5219399538106235,2.1103844640094027,28.393444886503442,0.15110191002195217,2.7662456951946233,147.25703697257896,5.612136847511359,0.3610769937697318,0.10991720269162762,0.9913866630322704,0.4920712807136196,1.3750376842193142
0,4,23,249.52531041069724,249.5243553008596,249.50191021967527,2.9584966228714964,3.2127862000108283,3.0090195802530717,2532.8754469156265,117,63,453,1018,0.4449901768172888,2.178800406321608,30.310921214183622,0.15428250594759113,2.7498344818332616,142.80990125742497,5.337318232662192,0.3740123241281844,0.11080981930122469,0.9907825648187956,0.45960484064849494,1.4103146933785897
0,4,22,250.0132538104705,250.04903909874088,250.168986083499,3.5640252933228544,3.8328539568319546,2.991251718718561,1869.0205454826355,45,52,365,721,0.5062413314840499,2.225807406530298,29.545245632043443,0.15273561025265953,2.75785777879702,171.40789547665233,5.879229803304191,0.3631089231662742,0.1142508571279255,0.9892496258173603,0.458916838315158,1.459436076411912
0,4,26,250.25014749262536,250.28259587020648,250.28967551622418,2.931060140557928,2.9628612275616715,2.906281400024129,2306.6012794971466,56,56,429,928,0.46228448275862066,2.335967892411414,31.218113694296523,0.15305086212823227,2.7562362545641452,133.99558564804272,5.033597654675216,0.36738412719615565,0.11197949479462786,0.9916756891851087,0.4879065408041194,1.3621762796763963
0,4,25,250.28030303030303,250.35037878787878,250.10795454545453,2.910225078783897,2.825360861542094,2.9882492692048936,2138.1921149492264,59,49,390,872,0.44724770642201833,2.3217059158852664,31.21185375622392,0.15317438672774938,2.7560563028549487,197.49580156867802,6.357023985078983,0.37211852220636377,0.11452036039296519,0.9880552425689324,0.48864580075904235,1.387146268139137
0,4,25,248.94969596462133,249.10503040353785,249.01492537313433,2.936062947977008,2.7851025373142426,2.777405979919805,2423.586123228073,67,59,455,958,0.47494780793319413,2.2258818963580285,29.9945344726172,0.1529802964924256,2.756804949848579,150.99406678417847,5.862622283825041,0.35103426837050383,0.10923463618750344,0.9907032183525403,0.4505126816252769,1.4636791971940997
0,4,18,249.62448979591838,249.75986394557822,249.67755102040817,2.827310730036865,2.843566790200774,2.8757914241864144,2154.275377392769,45,53,371,871,0.425947187141217,2.167618638752587,31.131012611919097,0.1506595629966398,2.7684780273313083,163.60031696680932,5.795851166922393,0.3614502977268379,0.11485611335847648,0.9901166472382704,0.4702956443049842,1.427681073204634
